date,rank,album,song,artist
20140526,94,2014 월간 윤종신 5월호,New You,윤종신
20140526,95,Sugar,Rain &amp; Cry,"15&amp; (박지민, 백예린)"
20140526,96,CONTINUUM,십년이 지나도,플라이 투 더 스카이
20140526,97,마녀의 연애 OST Part 3,내 맘에 들어와,박서준
20140526,98,PLAY,인공잔디,악동뮤지션
20140526,99,CONTINUUM,너,플라이 투 더 스카이
20140526,100,Me. I Am Mariah…The Elusive Chanteuse (Deluxe),You Don't Know What To Do (Feat. Wale),Mariah Carey
20140602,1,정인&amp;개리 디지털 싱글 `사람냄새`,사람냄새,정인
20140602,2,RISE,"눈, 코, 입",태양
20140602,3,CONTINUUM,너를 너를 너를,플라이 투 더 스카이
20140602,4,꽃갈피,나의 옛날이야기,아이유
20140602,5,너희들은 포위됐다 OST Part.1,나 왜이래 (Feat. 강민희 Of 미스에스),San E
20140602,6,Want U,너를 원해 (Feat. Beenzino),정기고
20140602,7,꽃갈피,너의 의미 (Feat. 김창완),아이유
20140602,8,사랑하는 그대여,사랑하는 그대여,신용재 (포맨)
20140602,9,The 2nd Mini Album `중독 (Overdose)`,중독 (Overdose),EXO-K
20140602,10,Again,헤어졌다 만났다,다비치
20140602,11,봄 사랑 벚꽃 말고,봄 사랑 벚꽃 말고,HIGH4 (하이포)
20140602,12,EMOTION,내가 할 수 없는 말 (Feat. 나비),정키
20140602,13,미운오리새끼,미운오리새끼,god
20140602,14,야생화,야생화,박효신
20140602,15,Pink Blossom,Mr. Chu (On Stage),Apink (에이핑크)
20140602,16,너희들은 포위됐다 OST Part.2,사랑 그 한마디,태연 (TAEYEON)
20140602,17,PLAY,200%,악동뮤지션
20140602,18,TOP SECRET,Good-night Kiss,전효성
20140602,19,RISE,Stay With Me (Feat. G-Dragon Of Bigbang),태양
20140602,20,썸,썸 (Feat. 릴보이 Of 긱스),소유 (SOYOU)
20140602,21,꽃갈피,사랑이 지나가면,아이유
20140602,22,RISE,새벽한시 (1AM),태양
20140602,23,The Best Man,Night And Day,휘성 (Realslow)
20140602,24,너 사용법,너 사용법,에디킴
20140602,25,PLAY,Give Love,악동뮤지션
20140602,26,불후의 명곡 - 전설을 노래하다 (이선희 2편),인연,윤민수(바이브)
20140602,27,Crush On You,Hug Me (Feat. Gaeko),Crush
20140602,28,Modern Times - Epilogue,금요일에 만나요 (Feat. 장이정 Of HISTORY),아이유
20140602,29,봄 타나봐 (BOMTANABA),봄 타나봐 (BOMTANABA),서인국
20140602,30,Love Me Love,"이젠 너 없이도 (Feat. 윤미래, 타이거 JK, Bizzy)",유나킴
20140602,31,Season 2,Last Romeo,인피니트
20140602,32,여전히 뜨겁게,여전히 뜨겁게,백지영
20140602,33,The Third Single Catallena,까탈레나 (Catallena),오렌지 캬라멜
20140602,34,CONTINUUM,니목소리,플라이 투 더 스카이
20140602,35,15집 `SERENDIPITY` 30주년 기념앨범,그 중에 그대를 만나,이선희
20140602,36,표독,견딜만해 (Feat. 효린 Of 씨스타),매드클라운
20140602,37,4MEN The 5th Album (1998),지우고 싶다,포맨
20140602,38,감아,감아 (Feat. Crush),로꼬
20140602,39,꽃갈피,삐에로는 우릴 보고 웃지,아이유
20140602,40,CRUSH,Come Back Home,2NE1
20140602,41,RISE,아름다워 (Body),태양
20140602,42,룸메이트 OST Part.1,룸메이트,Lim Kim
20140602,43,CONTINUUM,전화하지 말아요,플라이 투 더 스카이
20140602,44,티가 나나봐,티가 나나봐,"15&amp; (박지민, 백예린)"
20140602,45,흔한 노래... 흔한 멜로디...,흔한 노래,임창정
20140602,46,RISE,이게 아닌데,태양
20140602,47,그런 남자,그런 남자,Bro
20140602,48,뜨래요,뜨래요 (Feat. 앙리 Of 3B),배치기
20140602,49,Never Ever,1분 1초,지연
20140602,50,예쁜 속옷,예쁜 속옷,지나
20140602,51,너희들은 포위됐다 OST Part.3,사랑하나 봐,이승철
20140602,52,FOR LOVERS ONLY,설레고 있죠,스윗소로우
20140602,53,Soul Mate (소울메이트),요즘 바쁜가봐,2BIC(투빅)
20140602,54,불꽃,불꽃,백지영
20140602,55,Phantom Power,오늘따라 (Feat. 가인),팬텀
20140602,56,CRUSH,너 아님 안돼,2NE1
20140602,57,꽃갈피,여름밤의 꿈,아이유
20140602,58,RISE,버리고,태양
20140602,59,어디니? 뭐하니?,어디니? 뭐하니?,B.A.P
20140602,60,CRUSH,멘붕 (CL Solo),2NE1
20140602,61,짧은 치마,짧은 치마 (Miniskirt),AOA
20140602,62,PLAY,얼음들,악동뮤지션
20140602,63,가끔,가끔,Crush
20140602,64,자니,자니 (Feat. Dynamic Duo),프라이머리
20140602,65,별에서 온 그대 OST Part.7,너의 모든 순간,성시경
20140602,66,Sugar,Sugar,"15&amp; (박지민, 백예린)"
20140602,67,RISE,Love You To Death,태양
20140602,68,UNVEILING,그대가 분다,엠씨더맥스
20140602,69,CRUSH,살아 봤으면 해,2NE1
20140602,70,Bad (Feat. Vassy) (Radio Edit),Bad (Feat. Vassy) (Radio Edit),David Guetta
20140602,71,ETERNITY,기적 (ETERNITY),VIXX(빅스)
20140602,72,달리 함께,달리 함께,정준영
20140602,73,걸스데이 미니앨범 3집,Something,걸스데이
20140602,74,아빙아빙 (Abing Abing),아빙아빙 (Abing Abing),오렌지 캬라멜
20140602,75,마지막 처음,마지막 처음,이창민
20140602,76,히히하헤호,히히하헤호,마마무(Mamamoo)
20140602,77,지금 술 한잔 했어,지금 술 한잔 했어,김보경
20140602,78,꽃갈피,꽃,아이유
20140602,79,Full Moon,보름달 (Feat. Lena),선미
20140602,80,Break Up,홀로 (Feat. 김나영),정키
20140602,81,The 1st Album `XOXO` Repackage,으르렁 (Growl),EXO
20140602,82,Move,Move (Feat. 박경 Of 블락비),김연우
20140602,83,4MINUTE WORLD,오늘 뭐해,4minute
20140602,84,Xscape (Standard Ver.),Love Never Felt So Good,Michael Jackson
20140602,85,트라이앵글 OST Part.1,하루하루,에일리
20140602,86,불후의 명곡 - 전설을 노래하다 (가족 특집),가족사진,김진호
20140602,87,참 좋은 시절 OST Part.6,서툰 사랑,손승연
20140602,88,The Gentleman Approach,Call You Mine (Feat. Geologic Of The Blue Scholars),Jeff Bernat
20140602,89,4MEN The 5th Album (1998),예쁘니까 잘 될 거야,포맨
20140602,90,착해 빠졌어 (Stupid In Love),착해 빠졌어 (Stupid In Love),소유 (SOYOU)
20140602,91,What Is Luv,What Is Luv (Feat. Loco),알리 (ALi)
20140602,92,FIRST HOMME,숨소리,제국의아이들 (ZE:A)
20140602,93,CONTINUUM,거짓말 같다,플라이 투 더 스카이
20140602,94,Crush On You,눈이 마주친 순간 (I Fancy You),Crush
20140602,95,버스커 버스커 1집,벚꽃 엔딩,버스커 버스커
20140602,96,RISE,링가 링가,태양
20140602,97,노래가 늘었어,노래가 늘었어,에일리
20140602,98,The 2nd Mini Album `중독 (Overdose)`,Thunder,EXO-K
20140602,99,뭘해도 예쁜걸,뭘해도 예쁜걸,길구봉구
20140602,100,꽃갈피,꿍따리 샤바라 (Feat. 클론),아이유
20140609,1,RISE,"눈, 코, 입",태양
20140609,2,정인&amp;개리 디지털 싱글 `사람냄새`,사람냄새,정인
20140609,3,CONTINUUM,너를 너를 너를,플라이 투 더 스카이
20140609,4,Again,헤어졌다 만났다,다비치
20140609,5,이젠 아니야,이젠 아니야,비스트
20140609,6,너희들은 포위됐다 OST Part.1,나 왜이래 (Feat. 강민희 Of 미스에스),San E
20140609,7,꽃갈피,나의 옛날이야기,아이유
20140609,8,Want U,너를 원해 (Feat. Beenzino),정기고
20140609,9,꽃갈피,너의 의미 (Feat. 김창완),아이유
20140609,10,사랑했으니..됐어,사랑했으니..됐어,거미
20140609,11,사랑하는 그대여,사랑하는 그대여,신용재 (포맨)
20140609,12,The 2nd Mini Album `중독 (Overdose)`,중독 (Overdose),EXO-K
20140609,13,봄 사랑 벚꽃 말고,봄 사랑 벚꽃 말고,HIGH4 (하이포)
20140609,14,"San E, 레이나 Project Single `한여름밤의 꿀`",한여름밤의 꿀,San E
20140609,15,야생화,야생화,박효신
20140609,16,TOP SECRET,Good-night Kiss,전효성
20140609,17,Pink Blossom,Mr. Chu (On Stage),Apink (에이핑크)
20140609,18,EMOTION,내가 할 수 없는 말 (Feat. 나비),정키
20140609,19,Crush On You,Hug Me (Feat. Gaeko),Crush
20140609,20,미운오리새끼,미운오리새끼,god
20140609,21,썸,썸 (Feat. 릴보이 Of 긱스),소유 (SOYOU)
20140609,22,PLAY,200%,악동뮤지션
20140609,23,너희들은 포위됐다 OST Part.2,사랑 그 한마디,태연 (TAEYEON)
20140609,24,RISE,Stay With Me (Feat. G-Dragon Of Bigbang),태양
20140609,25,너 사용법,너 사용법,에디킴
20140609,26,꽃갈피,사랑이 지나가면,아이유
20140609,27,The Best Man,Night And Day,휘성 (Realslow)
20140609,28,Modern Times - Epilogue,금요일에 만나요 (Feat. 장이정 Of HISTORY),아이유
20140609,29,RISE,새벽한시 (1AM),태양
20140609,30,불후의 명곡 - 전설을 노래하다 (이선희 2편),인연,윤민수(바이브)
20140609,31,PLAY,Give Love,악동뮤지션
20140609,32,The Third Single Catallena,까탈레나 (Catallena),오렌지 캬라멜
20140609,33,감아,감아 (Feat. Crush),로꼬
20140609,34,15집 `SERENDIPITY` 30주년 기념앨범,그 중에 그대를 만나,이선희
20140609,35,봄 타나봐 (BOMTANABA),봄 타나봐 (BOMTANABA),서인국
20140609,36,Season 2,Last Romeo,인피니트
20140609,37,Love Me Love,"이젠 너 없이도 (Feat. 윤미래, 타이거 JK, Bizzy)",유나킴
20140609,38,표독,견딜만해 (Feat. 효린 Of 씨스타),매드클라운
20140609,39,여전히 뜨겁게,여전히 뜨겁게,백지영
20140609,40,CRUSH,Come Back Home,2NE1
20140609,41,너희들은 포위됐다 OST Part.3,사랑하나 봐,이승철
20140609,42,CONTINUUM,니목소리,플라이 투 더 스카이
20140609,43,4MEN The 5th Album (1998),지우고 싶다,포맨
20140609,44,흔한 노래... 흔한 멜로디...,흔한 노래,임창정
20140609,45,Never Ever,1분 1초,지연
20140609,46,티가 나나봐,티가 나나봐,"15&amp; (박지민, 백예린)"
20140609,47,꽃갈피,삐에로는 우릴 보고 웃지,아이유
20140609,48,뜨래요,뜨래요 (Feat. 앙리 Of 3B),배치기
20140609,49,예쁜 속옷,예쁜 속옷,지나
20140609,50,Soul Mate (소울메이트),요즘 바쁜가봐,2BIC(투빅)
20140609,51,그런 남자,그런 남자,Bro
20140609,52,CONTINUUM,전화하지 말아요,플라이 투 더 스카이
20140609,53,CRUSH,멘붕 (CL Solo),2NE1
20140609,54,CRUSH,너 아님 안돼,2NE1
20140609,55,짧은 치마,짧은 치마 (Miniskirt),AOA
20140609,56,Bad (Feat. Vassy) (Radio Edit),Bad (Feat. Vassy) (Radio Edit),David Guetta
20140609,57,가끔,가끔,Crush
20140609,58,자니,자니 (Feat. Dynamic Duo),프라이머리
20140609,59,사랑했으니..됐어,놀러가자 (Feat. 박유천 Of JYJ),거미
20140609,60,별에서 온 그대 OST Part.7,너의 모든 순간,성시경
20140609,61,Phantom Power,오늘따라 (Feat. 가인),팬텀
20140609,62,룸메이트 OST Part.1,룸메이트,Lim Kim
20140609,63,불꽃,불꽃,백지영
20140609,64,RISE,아름다워 (Body),태양
20140609,65,ETERNITY,기적 (ETERNITY),VIXX(빅스)
20140609,66,CRUSH,살아 봤으면 해,2NE1
20140609,67,UNVEILING,그대가 분다,엠씨더맥스
20140609,68,CANVAS,Black (Feat. 스윙스),40
20140609,69,RISE,이게 아닌데,태양
20140609,70,PLAY,얼음들,악동뮤지션
20140609,71,걸스데이 미니앨범 3집,Something,걸스데이
20140609,72,꽃갈피,여름밤의 꿈,아이유
20140609,73,Crush On You,눈이 마주친 순간 (I Fancy You),Crush
20140609,74,The 1st Album `XOXO` Repackage,으르렁 (Growl),EXO
20140609,75,Break Up,홀로 (Feat. 김나영),정키
20140609,76,FOR LOVERS ONLY,설레고 있죠,스윗소로우
20140609,77,Sugar,Sugar,"15&amp; (박지민, 백예린)"
20140609,78,지금 술 한잔 했어,지금 술 한잔 했어,김보경
20140609,79,Full Moon,보름달 (Feat. Lena),선미
20140609,80,Crush On You,Whatever You Do (Feat. Gray),Crush
20140609,81,OBSESSION,너란 여자 (OBSESSION),보이프렌드
20140609,82,아빙아빙 (Abing Abing),아빙아빙 (Abing Abing),오렌지 캬라멜
20140609,83,RISE,버리고,태양
20140609,84,Xscape (Standard Ver.),Love Never Felt So Good,Michael Jackson
20140609,85,트라이앵글 OST Part.1,하루하루,에일리
20140609,86,닥터 이방인 OST Part.5,니가내가,민아 (걸스데이)
20140609,87,어디니? 뭐하니?,어디니? 뭐하니?,B.A.P
20140609,88,달리 함께,달리 함께,정준영
20140609,89,The Gentleman Approach,Call You Mine (Feat. Geologic Of The Blue Scholars),Jeff Bernat
20140609,90,What Is Luv,What Is Luv (Feat. Loco),알리 (ALi)
20140609,91,RISE,Love You To Death,태양
20140609,92,4MINUTE WORLD,오늘 뭐해,4minute
20140609,93,술잔에...,술잔에...,이보람
20140609,94,안드로메다,안드로메다,체리 필터
20140609,95,트라이앵글 OST Part 2,싫어도,김재중
20140609,96,Crush On You,Hey Baby (Feat. Zion.T),Crush
20140609,97,Crush On You,A Little Bit (Feat. Lydia Paek),Crush
20140609,98,히히하헤호,히히하헤호,마마무(Mamamoo)
20140609,99,꽃갈피,꽃,아이유
20140609,100,마지막 처음,마지막 처음,이창민
20140616,1,RISE,"눈, 코, 입",태양
20140616,2,"San E, 레이나 Project Single `한여름밤의 꿀`",한여름밤의 꿀,San E
20140616,3,정인&amp;개리 디지털 싱글 `사람냄새`,사람냄새,정인
20140616,4,Maps,Maps,Maroon 5
20140616,5,CONTINUUM,너를 너를 너를,플라이 투 더 스카이
20140616,6,Again,헤어졌다 만났다,다비치
20140616,7,Good Luck,Good Luck,비스트
20140616,8,너희들은 포위됐다 OST Part.1,나 왜이래 (Feat. 강민희 Of 미스에스),San E
20140616,9,범키 Special Single `집이 돼줄게`,집이 돼줄게,범키
20140616,10,CustoMIC Prologue,Summer Time (자리비움),다이나믹 듀오
20140616,11,꽃갈피,나의 옛날이야기,아이유
20140616,12,Want U,너를 원해 (Feat. Beenzino),정기고
20140616,13,꽃갈피,너의 의미 (Feat. 김창완),아이유
20140616,14,이젠 아니야,이젠 아니야,비스트
20140616,15,Acoustic Project #1. Cloud,니가 빈 자리,신용재 (포맨)
20140616,16,The 2nd Mini Album `중독 (Overdose)`,중독 (Overdose),EXO-K
20140616,17,봄 사랑 벚꽃 말고,봄 사랑 벚꽃 말고,HIGH4 (하이포)
20140616,18,TOP SECRET,Good-night Kiss,전효성
20140616,19,사랑하는 그대여,사랑하는 그대여,신용재 (포맨)
20140616,20,야생화,야생화,박효신
20140616,21,Pink Blossom,Mr. Chu (On Stage),Apink (에이핑크)
20140616,22,사랑했으니..됐어,사랑했으니..됐어,거미
20140616,23,썸,썸 (Feat. 릴보이 Of 긱스),소유 (SOYOU)
20140616,24,PLAY,200%,악동뮤지션
20140616,25,Crush On You,Hug Me (Feat. Gaeko),Crush
20140616,26,EMOTION,내가 할 수 없는 말 (Feat. 나비),정키
20140616,27,미운오리새끼,미운오리새끼,god
20140616,28,너 사용법,너 사용법,에디킴
20140616,29,Modern Times - Epilogue,금요일에 만나요 (Feat. 장이정 Of HISTORY),아이유
20140616,30,"6,7",팔베개,다비치
20140616,31,너희들은 포위됐다 OST Part.2,사랑 그 한마디,태연 (TAEYEON)
20140616,32,RISE,Stay With Me (Feat. G-Dragon Of Bigbang),태양
20140616,33,The Best Man,Night And Day,휘성 (Realslow)
20140616,34,꽃갈피,사랑이 지나가면,아이유
20140616,35,불후의 명곡 - 전설을 노래하다 (이선희 2편),인연,윤민수(바이브)
20140616,36,PLAY,Give Love,악동뮤지션
20140616,37,RISE,새벽한시 (1AM),태양
20140616,38,감아,감아 (Feat. Crush),로꼬
20140616,39,CANVAS,Black (Feat. 스윙스),40
20140616,40,The Third Single Catallena,까탈레나 (Catallena),오렌지 캬라멜
20140616,41,15집 `SERENDIPITY` 30주년 기념앨범,그 중에 그대를 만나,이선희
20140616,42,표독,견딜만해 (Feat. 효린 Of 씨스타),매드클라운
20140616,43,여전히 뜨겁게,여전히 뜨겁게,백지영
20140616,44,바라만 보네요,바라만 보네요,손승연
20140616,45,CRUSH,Come Back Home,2NE1
20140616,46,Love Me Love,"이젠 너 없이도 (Feat. 윤미래, 타이거 JK, Bizzy)",유나킴
20140616,47,봄 타나봐 (BOMTANABA),봄 타나봐 (BOMTANABA),서인국
20140616,48,단발머리,단발머리 (Short Hair),AOA
20140616,49,Season 2,Last Romeo,인피니트
20140616,50,Soul Mate (소울메이트),요즘 바쁜가봐,2BIC(투빅)
20140616,51,흔한 노래... 흔한 멜로디...,흔한 노래,임창정
20140616,52,CONTINUUM,니목소리,플라이 투 더 스카이
20140616,53,4MEN The 5th Album (1998),지우고 싶다,포맨
20140616,54,CRUSH,멘붕 (CL Solo),2NE1
20140616,55,뜨래요,뜨래요 (Feat. 앙리 Of 3B),배치기
20140616,56,Bad (Feat. Vassy) (Radio Edit),Bad (Feat. Vassy) (Radio Edit),David Guetta
20140616,57,Never Ever,1분 1초,지연
20140616,58,너희들은 포위됐다 OST Part.3,사랑하나 봐,이승철
20140616,59,티가 나나봐,티가 나나봐,"15&amp; (박지민, 백예린)"
20140616,60,예쁜 속옷,예쁜 속옷,지나
20140616,61,짧은 치마,짧은 치마 (Miniskirt),AOA
20140616,62,그런 남자,그런 남자,Bro
20140616,63,CRUSH,너 아님 안돼,2NE1
20140616,64,꽃갈피,삐에로는 우릴 보고 웃지,아이유
20140616,65,자니,자니 (Feat. Dynamic Duo),프라이머리
20140616,66,CONTINUUM,전화하지 말아요,플라이 투 더 스카이
20140616,67,너희들은 포위됐다 OST Part.4,그대만 보여요,권진아
20140616,68,가끔,가끔,Crush
20140616,69,별에서 온 그대 OST Part.7,너의 모든 순간,성시경
20140616,70,CRUSH,살아 봤으면 해,2NE1
20140616,71,UNVEILING,그대가 분다,엠씨더맥스
20140616,72,걸스데이 미니앨범 3집,Something,걸스데이
20140616,73,Phantom Power,오늘따라 (Feat. 가인),팬텀
20140616,74,Break Up,홀로 (Feat. 김나영),정키
20140616,75,불꽃,불꽃,백지영
20140616,76,The 1st Album `XOXO` Repackage,으르렁 (Growl),EXO
20140616,77,PLAY,얼음들,악동뮤지션
20140616,78,ETERNITY,기적 (ETERNITY),VIXX(빅스)
20140616,79,The Gentleman Approach,Call You Mine (Feat. Geologic Of The Blue Scholars),Jeff Bernat
20140616,80,꽃갈피,여름밤의 꿈,아이유
20140616,81,RISE,아름다워 (Body),태양
20140616,82,Good Luck,이 밤 너의 곁으로,비스트
20140616,83,지금 술 한잔 했어,지금 술 한잔 했어,김보경
20140616,84,RISE,이게 아닌데,태양
20140616,85,Xscape (Standard Ver.),Love Never Felt So Good,Michael Jackson
20140616,86,3rd Part.1 `Eudaimonia`,한 번쯤 니가 먼저,바닐라 어쿠스틱
20140616,87,트라이앵글 OST Part.1,하루하루,에일리
20140616,88,룸메이트 OST Part.1,룸메이트,Lim Kim
20140616,89,Crush On You,눈이 마주친 순간 (I Fancy You),Crush
20140616,90,SPY,SPY (Feat. 난아진),지조
20140616,91,Full Moon,보름달 (Feat. Lena),선미
20140616,92,Crush On You,Whatever You Do (Feat. Gray),Crush
20140616,93,Hello,Mr.애매모호,마마무(Mamamoo)
20140616,94,Good Luck,We Up,비스트
20140616,95,싱크로퓨전 (SYNCROFUSION),Double Kiss,박정현
20140616,96,RISE,버리고,태양
20140616,97,Good Luck,Dance With U,비스트
20140616,98,Good Luck,Sad Movie (Korean Ver.),비스트
